"Group","Sample","Wt.soil","ICPOES.ID","UTM.E","UTM.N","Long.E.","Lat.S.","x.osm","y.osm","Type","Type.adj","EC","pH","Al.AR","As.AR","B.AR","Ba.AR","Be.AR","Ca.AR","Cd.AR","Ce.AR","Co.AR","Cr.AR","Cu.AR","Fe.AR","Ga.AR","Gd.AR","Ge.AR","K.AR","La.AR","Mg.AR","Mn.AR","Mo.AR","Na.AR","Nb.AR","Nd.AR","Ni.AR","P.AR","Pb.AR","S.AR","Sc.AR","Si.AR","Sr.AR","Th.AR","Ti.AR","V.AR","Y.AR","Zn.AR","Zr.AR","Al","As","B","Ba","Be","Ca","Cd","Ce","Co","Cr","Cu","Fe","Ga","Gd","Ge","K","La","Mg","Mn","Mo","Na","Nb","Nd","Ni","P","Pb","S","Sc","Si","Sr","Th","Ti","V","Y","Zn","Zr","EC.log","pH.pow","Al.pow","As.pow","B.log","Ba.pow","Be.pow","Ca.pow","Cd.pow","Ce.pow","Co.pow","Cr.pow","Cu.log","Fe.log","Ga.pow","Gd.pow","Ge.log","K.log","La.pow","Mg.pow","Mn.log","Mo.pow","Na.log","Nb.log","Nd.pow","Ni.pow","P.log","Pb.pow","S.log","Sc.pow","Si.pow","Sr.pow","Th.log","Ti.log","V.pow","Y.pow","Zn.log","Zr.log","Fe.lohi"
8,3,0.32,"Fri.AM.16",391953,6465386,115.8569,-31.94233,12897126,-3755743,"Street dust","Street dust",NA,NA,3968.167558,NA,2.849218957,21.22618655,0.061326234,11746.80197,0.056287687,4.359269223,0.965223583,17.56523683,21.01057143,5240.546772,NA,0.489243,1.137557361,585.4746643,2.895827566,772.8659445,34.48652082,1.049628852,281.1168789,13.27534591,0.473900115,3.227078265,198.7697633,32.27197449,339.3564028,0.449664442,500.0215766,35.38271535,1.909567393,156.4009986,9.943706812,1.6057374,108.0428232,1.159885089,5.503210684,NA,-1.735804104,0.272386623,-5.574396577,6.588487299,-5.660128482,-1.310544577,-2.818244523,0.083072758,0.262176702,5.781332107,NA,-3.497744991,-2.653965713,3.5895739,-1.71957808,3.867256601,0.757719536,-2.734412383,2.855921511,-0.196940387,-3.529607718,-1.611271845,2.509298176,0.69135018,3.04420188,-3.582102669,3.43180224,0.783374423,-2.13597229,2.269574202,-0.485909141,-2.30926592,1.899678649,-2.634528072,NA,NA,-0.02245,NA,0.454725825,-0.51926,-6.49773,7.05632,-1.78872,-0.37268,-1.01968,-0.35782,1.322437864,3.719376601,NA,-1.41412,0.055973305,2.767508106,2.11504,-0.22441,1.537649383,-0.98395,2.448886922,1.123045846,0.61316,-0.72882,2.298350321,-0.53731,2.530656048,0.70054,-0.00022,2.83806,0.28093499,2.194239522,-0.5621,1.32223,2.033595924,0.064414965,"Low_Fe"
8,4,0.31,"Fri.AM.17",391953,6465407,115.8569,-31.94214,12897126,-3755718,"Street dust","Street dust",NA,NA,3925.494097,NA,NA,13.68212247,0.049260723,22355.9958,NA,2.540313297,NA,8.477775503,8.422181632,5569.65684,NA,0.234684312,1.188632057,296.4835467,1.748960535,623.7251792,47.40748679,0.427903298,162.3028603,9.987709572,NA,1.160008699,202.0826479,23.34559238,153.8398249,0.47648315,569.7587118,58.54991758,1.630222225,108.9747101,15.02810808,1.529786527,44.57134281,0.860478452,5.314883927,NA,NA,-0.344273528,-5.970991789,7.054486253,NA,-2.028076161,NA,-0.822915487,-0.829494684,5.664725143,NA,-4.409877601,-2.787560466,2.731628146,-2.401341948,3.475346274,0.898416586,-3.809221628,2.129100518,-0.659008285,NA,-2.811936075,2.348313182,0.190044624,2.075548384,-3.701686498,3.384849379,1.109516103,-2.47164724,1.730752258,-0.25044126,-2.535235379,0.836727535,-3.110630284,NA,NA,-0.02256,NA,NA,-0.57055,-7.52571,8.06954,NA,-0.53526,NA,-0.46464,0.925424603,3.745828438,NA,-2.01895,0.075047439,2.472000597,1.48265,-0.23549,1.675846933,-1.32791,2.210326174,0.999465905,NA,-0.96072,2.305529024,-0.56933,2.187068777,0.71884,-0.00019,3.28853,0.21224681,2.037325722,-0.5068,1.28498,1.649055718,-0.065260001,"Low_Fe"
8,5,0.3,"Fri.AM.18",391907,6465404,115.8564,-31.94217,12897072,-3755721,"Street dust","Street dust",NA,NA,3918.976437,NA,9.485369506,35.61741931,0.06149774,9273.132501,0.106885484,4.487500006,1.853855912,9.30103453,53.81865756,5760.78063,0.458087661,0.495254222,0.632182271,774.5734471,2.496718926,677.5818584,33.45444586,0.735800455,517.2310793,11.66791739,1.177395771,1.907410233,230.4219393,30.24272448,356.4513076,0.48454784,477.314005,36.49417822,2.087064833,133.9796678,10.92473888,1.366758056,98.14600484,1.918382183,5.490669217,NA,-0.533166009,0.789918256,-5.571671422,6.351959951,-5.01891383,-1.281620814,-2.165648822,-0.552790935,1.202703633,5.875911702,-3.563611283,-3.485600637,-3.241494092,3.869395918,-1.867939129,3.735613801,0.727268119,-3.089712887,3.465573168,-0.326073597,-2.619611543,-2.137170146,2.656995578,0.626339074,3.093281077,-3.507455681,3.385257997,0.814236178,-2.047157876,2.114771487,-0.391886729,-2.470475016,1.803539646,-2.131434351,NA,NA,-0.02257,NA,0.977054254,-0.4647,-6.48558,6.71687,-1.57129,-0.36551,-0.71191,-0.44945,1.730932861,3.760481338,0.98996,-1.40578,-0.199157688,2.889062605,1.90523,-0.23114,1.524453841,-1.10794,2.713684613,1.066993346,1.1129,-0.84,2.362523827,-0.54358,2.552000212,0.72424,-0.00024,2.86385,0.31953594,2.127038897,-0.54899,1.20235,1.991872626,0.282935132,"Low_Fe"
8,6,0.3,"Fri.AM.19",391911,6465426,115.8564,-31.94197,12897077,-3755695,"Street dust","Street dust",NA,NA,1662.845093,NA,11.56006374,16.62186903,0.03208083,13185.62755,0.073477324,2.178832323,0.8238808,7.908952663,24.04990756,1589.862899,NA,0.2950163,1.068531362,1303.728498,1.658407125,1041.928992,25.27761898,0.72414736,684.7035233,5.373432257,NA,6.046278872,368.0746038,13.29802435,534.2473702,0.232996187,479.5153594,39.83157133,0.939762837,54.79340022,4.574758266,0.923573528,76.82850691,2.360828476,4.705176679,NA,-0.26355227,0.099610593,-6.150605271,6.775774046,-5.321887084,-1.932319545,-2.904838067,-0.643113281,0.469022506,4.660294417,NA,-3.931833317,-2.6448235,4.461874867,-2.205251069,4.237720427,0.518810732,-3.033869018,3.817877285,-1.029641789,NA,-0.911665627,3.197176998,-0.123493168,3.569750325,-4.167841837,3.461667279,0.9735512,-2.773236384,1.292461106,-1.190554788,-2.790613511,1.630467108,-1.852096041,NA,NA,-0.03344,NA,1.062960229,-0.54722,-10.03259,7.22838,-1.69492,-0.59327,-1.11254,-0.47636,1.381113411,3.201359675,NA,-1.80703,0.028787273,3.115187159,1.42815,-0.20984,1.402736163,-1.11386,2.835502563,0.730251778,NA,-0.61517,2.565935853,-0.6296,2.727742393,0.52273,-0.00023,2.9381,-0.026981733,1.738728252,-0.68294,0.95419,1.885522393,0.373064435,"Low_Fe"
8,7,0.302,"Fri.AM.20",391825,6465478,115.8555,-31.94149,12896976,-3755633,"Street dust","Street dust",NA,NA,2185.276218,NA,NA,5.617568165,0.032857582,6160.986207,NA,2.983454376,NA,3.550336137,4.955456399,1518.207033,NA,0.166102107,0.578097465,189.2532922,1.439029505,199.3600038,8.868151035,0.332910573,97.07769393,6.090641093,NA,1.966104859,45.48245454,6.955441018,53.62116975,0.224361047,403.0749244,16.00837457,1.27447222,72.88078607,5.486261623,0.604456337,21.57963066,1.52262672,5.391146961,NA,NA,-0.572451695,-5.713923308,6.427641588,NA,-1.205268739,NA,-1.031308269,-0.697861282,5.02693478,NA,-4.093503132,-2.846363354,2.944735734,-1.934381623,2.9967617,-0.115884231,-3.398231929,2.277161072,-0.491597208,NA,-1.622296198,1.518976083,-0.358826321,1.683593394,-3.792849262,3.700771907,0.474761442,-2.055818407,1.990474484,-0.596103474,-2.801776396,0.77339929,-1.877913606,NA,NA,-0.0295,NA,NA,-0.69059,-9.87296,6.16797,NA,-0.48056,NA,-0.63485,0.695083659,3.181330999,NA,-2.38717,-0.237998935,2.277043443,1.29229,-0.30428,0.947833081,-1.44408,1.987119451,0.784663008,NA,-0.83316,1.657843894,-0.70696,1.729336284,0.51402,-3e-04,2.25046,0.105330373,1.862613048,-0.65251,0.7431,1.334044007,0.182593447,"Low_Fe"
9,1,0.3,"Fri.PM.26",391791,6465450,115.8551,-31.94174,12896936,-3755665,"Street dust","Street dust",649,10.6,3669.034307,NA,NA,31.81446445,0.133875274,25150.90918,0.102692865,6.41826689,1.459976696,15.94766063,31.23601814,4716.314162,NA,0.397430535,1.114591301,329.5551547,4.350002461,789.8938921,69.59488958,1.194455863,185.5868855,28.93150268,1.097053107,3.48031038,84.15376079,21.3722159,400.0748113,0.635191956,680.2198712,41.22622263,2.831349578,346.0188354,8.989210111,2.229240012,129.2077917,6.653204249,5.122523433,NA,NA,0.374760702,-5.096007045,7.047488984,-5.36117298,-1.226012215,-2.706739867,-0.315848192,0.356411515,5.373622534,NA,-4.007895456,-2.97667255,2.712583388,-1.614983931,3.586738281,1.157530798,-2.907469604,2.138362816,0.279770718,-2.99253275,-1.838038862,1.34748527,-0.023068585,2.906491216,-3.538988374,3.437255745,0.633914184,-2.044406861,2.76133287,-0.88913536,-2.283499616,1.776261555,-1.190061761,2.812244697,-0.01018,-0.02327,NA,NA,-0.47609,-3.84999,8.27019,-1.58405,-0.28755,-0.81195,-0.37044,1.494655666,3.673602727,NA,-1.564,0.047115649,2.517928109,2.81719,-0.22331,1.84257735,-0.94236,2.268547284,1.461370991,1.06255,-0.71411,1.925073529,-0.57839,2.602141209,0.81702,-0.00015,2.96782,0.451993494,2.53909974,-0.57651,1.60451,2.111288704,0.823030856,"Low_Fe"
9,2,0.327,"Fri.PM.27",391739,6465359,115.8546,-31.94256,12896874,-3755772,"Street dust","Street dust",162.3,6.89,3187.338938,NA,NA,77.36365896,0.060110426,18533.93264,NA,6.676653959,1.367924108,33.9320997,71.18626539,11091.6551,NA,0.822851964,1.297560228,364.3836784,4.150312066,797.2936617,65.82108374,1.800072883,626.9686236,18.28283156,1.187079122,5.731277099,76.14758779,55.22080962,283.7783108,0.496106455,430.5310802,47.19694338,3.317759991,207.8244879,11.04302446,1.798803326,170.7526304,4.006953012,4.688263864,NA,NA,0.969839353,-6.190249769,6.448680733,NA,-1.480060837,-3.065383453,0.145683666,0.886622104,5.935270517,NA,-3.573656763,-3.118192041,2.51952958,-1.955494266,3.302545275,0.808262414,-2.79085064,3.062218703,-0.472715341,-3.207182024,-1.632739409,0.953995607,0.632662074,2.269515543,-4.079642543,2.686341722,0.475651337,-2.179387941,1.958016121,-0.976878836,-2.79155617,1.761538109,-1.990646689,2.21031852,-0.02351,-0.02482,NA,NA,-0.39347,-6.58555,7.76017,NA,-0.28004,-0.84158,-0.28257,1.852396209,4.044996357,NA,-1.09912,0.113127525,2.561558916,2.72545,-0.22285,1.818365029,-0.82169,2.797245807,1.262043458,1.11888,-0.62413,1.88165615,-0.4881,2.452979199,0.73188,-0.00027,3.08759,0.520844966,2.317696719,-0.54751,1.4138,2.232367403,0.60281425,"Low_Fe"
9,3,0.303,"Fri.PM.28",391768,6465440,115.8549,-31.94183,12896909,-3755677,"Street dust","Street dust",128.7,6.85,2410.769595,NA,NA,49.88901821,0.040712016,10876.57415,0.05477665,3.073118708,0.622630105,12.82646837,25.67775912,3302.779242,NA,0.201713346,0.878744455,181.9615779,1.98213334,302.298977,24.39760633,0.714183568,94.26304876,8.62787465,NA,1.984008274,187.5993409,23.951375,188.010992,0.298377307,493.9190073,31.29258413,1.026036855,97.47310976,7.041380132,0.972288343,141.4545821,0.355752484,5.222744562,NA,NA,1.344844155,-5.766188744,6.729409847,-5.469448018,-1.442263836,-3.038759416,-0.01344587,0.680668466,5.53756284,NA,-4.165864416,-2.694217894,2.638838807,-1.880783039,3.14645977,0.629528279,-2.901571999,1.981132517,-0.409958548,NA,-1.879837568,2.669351776,0.611068986,2.671543682,-3.77435321,3.637414803,0.878424393,-2.539253081,2.014619795,-0.613152555,-2.593059617,2.387021943,-3.598476807,2.109578547,-0.02378,-0.0282,NA,NA,-0.43229,-8.55149,6.94398,-1.79858,-0.47111,-1.298,-0.40053,1.40955712,3.518879546,NA,-2.17268,-0.056137402,2.259979694,1.61931,-0.27711,1.387347219,-1.11903,1.974341482,0.935903827,NA,-0.83112,2.273231308,-0.56673,2.274183241,0.5836,-0.00023,2.73789,0.011162961,1.988884822,-0.61293,0.98356,2.15061702,-0.448852059,"Low_Fe"
9,4,0.301,"Fri.PM.29",391795,6465497,115.8552,-31.94132,12896941,-3755610,"Street dust","Street dust",111.4,6.74,3750.443821,NA,NA,47.61555271,0.069454678,20932.63406,0.055295779,12.26803318,1.389513513,18.65243389,40.28450174,7454.959904,NA,0.902296998,1.1606919,375.1492114,6.944667177,796.6254019,48.09345659,3.056500476,86.95321322,18.89115464,2.859328307,4.744344678,236.6260107,36.86502165,397.6736208,0.521615972,526.3496547,54.3040471,5.396476125,212.9511543,12.02658193,2.548996201,206.4362904,2.299619323,5.025095194,NA,NA,0.658625175,-5.871615125,6.744530388,-6.099592973,-0.69753732,-2.875580575,-0.278557629,0.491432552,5.712100578,NA,-3.307345818,-3.055517978,2.722789573,-1.266560218,3.475850288,0.66861186,-2.087263644,1.260835924,-0.265840467,-2.153947531,-1.647580956,2.26194661,0.402728908,2.78109735,-3.855357918,3.061431464,0.790064486,-1.518788099,2.156528546,-0.71741491,-2.268834636,2.125457573,-2.371790673,2.046885191,-0.02454,-0.02303,NA,NA,-0.43664,-5.97755,7.95961,-1.79515,-0.18625,-0.83436,-0.3502,1.605137996,3.872445312,NA,-1.0511,0.064716954,2.574204038,3.91691,-0.22289,1.682085992,-0.68847,1.939285635,1.276258503,1.99,-0.6568,2.374062482,-0.52467,2.599526784,0.7484,-0.00021,3.21691,0.73211026,2.328279999,-0.53592,1.73651,2.314786046,0.361655949,"Low_Fe"
9,5,0.3,"Fri.PM.30",391716,6465535,115.8544,-31.94097,12896849,-3755564,"Street dust","Street dust",90.9,6.78,6572.433146,NA,NA,37.12927974,0.05271448,9037.44015,NA,6.418184301,0.718753232,11.98613942,20.63281269,6833.013499,NA,0.361185076,0.776858057,209.2908503,2.72534255,421.003277,26.7296828,0.672127238,54.31526309,15.37011438,1.291721767,1.334574996,58.07952219,11.98908514,121.2338664,0.706254877,412.6235949,21.88468222,4.638682436,179.6064282,12.80472828,1.04059897,70.70566867,6.159274634,5.940198241,NA,NA,0.763964726,-5.793306242,6.2586901,NA,-0.991305885,-3.180678334,-0.36669021,0.176441514,5.979079927,NA,-3.86880592,-3.10293877,2.493283769,-1.847847017,3.192199474,0.43533352,-3.247748758,1.144364132,-0.118016144,-2.594465112,-2.561828258,1.211372,-0.36644448,1.947280317,-3.198220235,3.172094641,0.235345806,-1.316010776,2.340326803,-0.300626644,-2.810644664,1.408084605,-1.032482127,1.958563883,-0.02426,-0.01781,NA,NA,-0.46057,-7.19148,6.68091,NA,-0.28755,-1.19937,-0.41038,1.314558436,3.834612279,NA,-1.63821,-0.109658326,2.320750242,2.02654,-0.25723,1.426993805,-1.14195,1.734921887,1.186677099,1.18254,-0.92503,1.764023035,-0.64138,2.083623956,0.85653,-0.00029,2.46599,0.666394642,2.254321876,-0.52756,1.02375,1.849454234,0.789529569,"Low_Fe"
9,6,0.304,"Fri.PM.31",391739,6465536,115.8546,-31.94096,12896876,-3755563,"Street dust","Street dust",311,5.73,10084.50036,NA,12.0645843,248.9927059,0.0661228,8068.193609,0.165181949,9.562005219,1.739706097,21.30336852,36.42540768,9662.412921,NA,0.371064143,0.912791087,371.8866151,2.736563362,506.6994978,39.9956558,1.455674253,205.8018578,18.64016885,1.148741791,9.996120268,177.1331963,51.96284204,480.448284,0.946976536,529.1840468,26.19119171,5.007369058,218.2163154,17.90743593,1.111638702,254.775798,6.027261977,6.004540044,NA,-0.723940619,2.30320874,-5.930456522,5.781470033,-5.014922554,-0.956417407,-2.660498673,-0.155349656,0.381051682,5.961783818,NA,-4.205595202,-3.305463107,2.704374147,-2.207511977,3.013703259,0.474555981,-2.838745665,2.112698988,-0.288895995,-3.075547614,-0.912017818,1.962687108,0.736314024,2.960504731,-3.268695826,3.057121423,0.051208297,-1.603304224,2.171271981,-0.328998821,-3.108379628,2.326169072,-1.417922022,2.492760389,-0.03364,-0.01464,NA,1.081512362,-0.30621,-6.17784,6.52473,-1.43896,-0.22011,-0.73726,-0.3339,1.561404421,3.985085593,NA,-1.61692,-0.039628609,2.570410548,2.03241,-0.24674,1.602012822,-0.8821,2.313449291,1.270449842,1.09508,-0.53709,2.248299959,-0.49344,2.681646647,0.97603,-0.00021,2.59902,0.699609601,2.338887218,-0.485,1.06441,2.406158171,0.780120069,"Low_Fe"
9,7,0.319,"Fri.PM.32",391816,6465502,115.8554,-31.94127,12896966,-3755604,"Street dust","Street dust",182.1,7.11,3457.383783,NA,NA,63.05132031,0.084207515,16266.31159,NA,8.48278955,1.414737858,27.8865095,99.42206064,9787.541286,NA,0.711778429,0.976321532,360.3141238,3.210720287,737.8401318,142.1138984,2.847775293,719.1848853,18.12164426,1.044230897,6.405259422,109.8642381,35.14581988,279.080726,0.508708654,442.6995673,46.69704898,2.810815055,206.365267,11.63668433,1.833516924,157.630564,4.854627282,4.741934507,NA,NA,0.73761606,-5.880804053,6.290518532,NA,-1.268293591,-3.059388688,-0.078189901,1.193041084,5.782532616,NA,-3.746321554,-3.430296251,2.480643274,-2.239837642,3.197394235,1.550295895,-2.359794852,3.171785524,-0.509225903,-3.363052312,-1.549213505,1.292912462,0.153172746,2.225168138,-4.082212758,2.68655842,0.437348029,-2.372858446,1.923314797,-0.952170392,-2.800097004,1.65392115,-1.826400614,2.260309946,-0.02212,-0.02391,NA,NA,-0.41112,-5.25345,7.55186,NA,-0.23851,-0.82614,-0.30317,1.99748276,3.990673607,NA,-1.17915,-0.010407133,2.556681286,2.27458,-0.22676,2.152636553,-0.70494,2.856840552,1.258197601,1.02875,-0.60567,2.040856348,-0.52917,2.445729844,0.7401,-0.00026,3.07799,0.448832271,2.314636604,-0.54037,1.42983,2.197640429,0.686155892,"Low_Fe"
9,8,0.301,"Fri.PM.33",391805,6465464,115.8553,-31.94161,12896953,-3755649,"Street dust","Street dust",176.3,7.34,4276.589266,NA,NA,74.95731853,0.067639575,10401.31769,0.084866321,9.834976722,1.972434284,22.84245152,61.50278518,7659.024521,NA,0.736724263,0.755082934,374.8069809,5.245540993,651.2472895,49.80658629,1.935429074,146.0701322,17.45634205,2.905349907,4.032231771,192.0238298,55.56924701,415.5964796,0.560411259,576.764292,35.23165331,2.878078177,204.5060776,12.04897779,1.744635155,268.8452465,1.150876273,5.20708235,NA,NA,1.163090145,-5.847390759,6.095859057,-5.620506675,-0.867883636,-2.474560264,-0.025208007,0.965253741,5.789811187,NA,-3.459370312,-3.43475641,2.772582455,-1.49645034,3.32506071,0.754318509,-2.493499675,1.830258143,-0.294125697,-2.087274888,-1.759508709,2.103790757,0.863801216,2.875886068,-3.732913094,3.203604956,0.4081162,-2.096705949,2.166768974,-0.664848895,-2.597283267,2.440307201,-3.013305092,2.246252312,-0.02079,-0.02169,NA,NA,-0.39614,-6.08462,6.8796,-1.64628,-0.216,-0.68802,-0.32565,1.788894783,3.88417346,NA,-1.15962,-0.122005345,2.573807671,3.21434,-0.23321,1.697286777,-0.80202,2.164561422,1.241953243,2.01092,-0.68628,2.283355127,-0.48755,2.61867186,0.7727,-0.00018,2.83451,0.459102586,2.310706219,-0.53567,1.38854,2.429502362,0.061028637,"Low_Fe"
10,1,0.313,"Fri.PM.8",392032,6465363,115.8576861,-31.94255,12897219,-3755772,"Street dust","Street dust",1143,5.83,6619.085587,NA,2.333594005,49.15529247,0.076203381,14898.14878,0.050107391,5.635477082,1.250173608,21.78356023,54.30916914,7988.583524,NA,0.53505235,1.129777202,1209.740682,3.216833113,894.2974695,46.02577386,2.441100495,310.6070416,16.31575196,0.594627936,3.550487154,267.6033281,46.91737889,582.5774395,0.534018269,554.9370981,39.17785258,2.027020966,186.3631229,13.90278644,1.50907088,313.1347763,1.337523686,5.729058241,NA,-2.221244699,0.826330251,-5.643003717,6.540337972,-6.062241026,-1.339572462,-2.845371841,0.012501298,0.926038804,5.917114472,NA,-3.694044956,-2.946633823,4.029507034,-1.900256899,3.72738419,0.760547271,-2.176205309,2.669874312,-0.27652325,-3.588473656,-1.801569449,2.520851495,0.779733889,3.29880785,-3.695979499,3.250200501,0.599457332,-2.362087059,2.159042775,-0.436564986,-2.657160119,2.677979424,-2.777834361,3.05804623,-0.03253,-0.01775,NA,0.3680253,-0.43367,-5.61726,7.41478,-1.83126,-0.31374,-0.88434,-0.33124,1.734873159,3.90246978,NA,-1.35409,0.052992807,3.082692286,2.27763,-0.21717,1.663001099,-0.74218,2.492211297,1.212607094,0.71143,-0.71027,2.42749151,-0.50253,2.765353662,0.75628,-0.00019,2.92391,0.306858241,2.270359979,-0.51679,1.27469,2.495731302,0.126301482,"Low_Fe"
10,2,0.301,"Fri.PM.9",392039.6,6465381,115.8577694,-31.94239,12897228,-3755751,"Street dust","Street dust",280,6.17,19223.00896,2.757346846,NA,15.32199706,0.06053669,7751.190937,NA,5.222157707,1.033485945,24.75613022,25.10272285,16912.18168,4.827949935,0.475978166,1.436982469,339.1087819,2.117444466,520.3498557,30.94838958,1.397226208,562.3645837,22.8043012,1.106921413,4.648371426,74.37458458,16.19571185,474.2086913,1.405613518,500.5397429,20.63340382,6.210040849,270.2085542,36.10097852,1.09139831,257.6682947,11.24715599,6.67529439,-2.174299904,NA,-0.459279322,-5.993074485,5.767032946,NA,-1.535658164,-3.155631333,0.02050431,0.034407486,6.547220617,-1.6141469,-3.93095213,-2.826023427,2.637752113,-2.438358913,3.065932551,0.243752131,-2.854079843,3.143581531,-0.061619667,-3.086986174,-1.652051907,1.120545444,-0.403822327,2.973078668,-2.848094959,3.027118168,-0.161657527,-1.36240136,2.41062525,0.397751137,-3.101109107,2.363104244,-0.768453538,2.447158031,-0.02914,-0.01089,-0.46876,NA,-0.55686,-6.55443,6.47043,NA,-0.33018,-0.98203,-0.31639,1.399720831,4.228199635,1.02057,-1.43309,0.15745147,2.530339037,1.69642,-0.24527,1.490638055,-0.89427,2.750017962,1.358016769,1.0688,-0.66043,1.871424553,-0.6078,2.675969509,1.16371,-0.00022,2.42388,0.793094457,2.431699094,-0.40679,1.05294,2.411060983,1.051042719,"Low_Fe"
10,3,0.309,"Fri.PM.10",392049.4,6465397,115.857875,-31.94224444,12897240,-3755732,"Street dust","Street dust",467,6.12,21003.73965,NA,NA,12.48005599,0.062134437,6600.247245,NA,4.644627561,0.961255293,27.93207743,15.17575852,16255.91196,4.80722102,0.669633057,1.360832851,366.9234989,1.948028226,469.4516819,31.32566591,1.251660051,151.5192603,20.99282786,1.195979567,4.103917639,77.38689988,13.03015236,478.7801554,1.393775346,516.1721447,19.8505842,6.142924773,249.1964689,36.42161642,1.132622662,72.98497019,11.25307655,6.810684085,NA,NA,-0.617639845,-5.920226597,5.653090694,NA,-1.606060506,-3.181286946,0.188004062,-0.422072374,6.55444024,-1.571652528,-3.542797087,-2.833674792,2.763381682,-2.474954,3.009793685,0.302666064,-2.917300984,1.878941053,-0.097590846,-2.962806124,-1.729829655,1.207045819,-0.57450561,3.029469832,-2.809755553,3.104668629,-0.153538257,-1.326470718,2.376469922,0.453390761,-3.017235811,1.148481838,-0.721130132,2.669316881,-0.0296,-0.01046,NA,NA,-0.58192,-6.44095,6.25718,NA,-0.35717,-1.02199,-0.30299,1.181150407,4.211011339,1.02051,-1.21455,0.133804785,2.564575526,1.59963,-0.25101,1.495900312,-0.92775,2.180467841,1.322070945,1.12437,-0.68302,1.888667449,-0.6319,2.680136141,1.15934,-0.00021,2.39662,0.788375197,2.396541884,-0.40589,1.07622,1.863233435,1.051271273,"Low_Fe"
10,4,0.306,"Fri.PM.11",392060,6465416,115.8579889,-31.94206944,12897252,-3755709,"Street dust","Street dust",290,6.28,26985.86673,NA,9.22358718,35.26743261,0.070445918,7378.281033,NA,5.532948324,NA,34.21105392,11.05479752,21048.07086,6.222325355,0.815801683,1.27348311,316.9926036,1.969019809,528.9199853,27.28069704,1.207320456,1094.249351,24.50195801,1.490550228,3.453360229,66.10311619,11.62903813,568.1693039,1.852206935,538.395932,21.42881985,7.867946353,293.2457392,49.36566366,1.088042293,119.0431532,15.70094687,6.810262608,NA,-1.171041918,0.170154004,-6.045715929,5.513490023,NA,-1.682085121,NA,0.139742861,-0.989941447,6.561758244,-1.564662257,-3.596389934,-3.151050193,2.366072496,-2.715270085,2.878031219,-0.086626561,-3.20440254,3.605017938,-0.194052912,-2.993660613,-2.153458209,0.798409944,-0.939300688,2.949613499,-2.776428079,2.895788277,-0.328069207,-1.330008863,2.288205013,0.50644917,-3.308425925,1.386680114,-0.639084925,2.462397998,-0.02816,-0.00933,NA,0.964899857,-0.46568,-5.92103,6.40426,NA,-0.31763,NA,-0.28174,1.043550792,4.323212297,1.02392,-1.10371,0.104993189,2.501049129,1.61176,-0.24437,1.435855463,-0.93899,3.039116298,1.389200791,1.2988,-0.71561,1.820221933,-0.64488,2.754477767,1.31584,-2e-04,2.45085,0.89586139,2.467231711,-0.37609,1.05103,2.075704422,1.195925844,"Low_Fe"
10,5,0.303,"Fri.PM.12",392069,6465434,115.8580861,-31.94191389,12897263,-3755688,"Street dust","Street dust",292,6.33,40169.92044,NA,NA,9.372815761,0.092789852,4443.693562,0.043585612,7.48669036,0.607633791,39.43965562,14.9551888,29374.95023,9.190791558,0.839021626,1.761118881,388.3555098,2.42300413,680.952082,32.72296438,1.546115737,121.1364277,34.92525876,1.581689164,5.486026448,75.42729105,9.476379418,707.6073196,2.560478647,628.0746913,12.67025471,11.22152044,421.8945773,68.56922432,1.430763802,41.76139043,21.87812418,7.446581753,NA,NA,-0.916478435,-5.531709993,5.244949199,-6.287320177,-1.141165169,-3.65247489,0.520479804,-0.449233677,7.133605563,-0.936089929,-3.329810791,-2.588342659,2.807629188,-2.269283848,3.369199946,0.333785112,-2.718546184,1.642625418,0.39891832,-2.695798627,-1.45208778,1.168877166,-0.905489669,3.407597313,-2.214097781,3.288367101,-0.615034896,-0.736458591,2.890463472,1.073551815,-2.796083565,0.577680245,-0.068804752,2.465382851,-0.02773,-0.00777,NA,NA,-0.61878,-4.92252,5.76175,-1.8836,-0.25934,-1.31554,-0.26773,1.1747919,4.467977139,1.0291,-1.0888,0.245788673,2.589229471,1.86542,-0.23089,1.51485264,-0.86452,2.083274762,1.543139632,1.35028,-0.63154,1.87752851,-0.66892,2.849792317,1.51994,-0.00016,2.10167,1.050051705,2.625203943,-0.34634,1.23525,1.62077495,1.340010083,"High_Fe"
